agent,eval,depth,score
ExpectimaxAgent,corner_heuristic,1,404
ExpectimaxAgent,corner_heuristic,1,368
ExpectimaxAgent,corner_heuristic,1,1280
ExpectimaxAgent,corner_heuristic,1,948
ExpectimaxAgent,corner_heuristic,1,968
ExpectimaxAgent,corner_heuristic,1,776
ExpectimaxAgent,corner_heuristic,1,2464
ExpectimaxAgent,corner_heuristic,1,1656
ExpectimaxAgent,corner_heuristic,1,1272
ExpectimaxAgent,corner_heuristic,1,1292
ExpectimaxAgent,corner_heuristic,1,624
ExpectimaxAgent,corner_heuristic,1,1376
ExpectimaxAgent,corner_heuristic,1,1940
ExpectimaxAgent,corner_heuristic,1,680
ExpectimaxAgent,corner_heuristic,1,1384
ExpectimaxAgent,corner_heuristic,1,1456
ExpectimaxAgent,corner_heuristic,1,232
ExpectimaxAgent,corner_heuristic,1,1100
ExpectimaxAgent,corner_heuristic,1,2448
ExpectimaxAgent,corner_heuristic,1,704
ExpectimaxAgent,corner_heuristic,1,1280
ExpectimaxAgent,corner_heuristic,1,1512
ExpectimaxAgent,corner_heuristic,1,1200
ExpectimaxAgent,corner_heuristic,1,600
ExpectimaxAgent,corner_heuristic,1,1164
ExpectimaxAgent,corner_heuristic,1,1300
ExpectimaxAgent,corner_heuristic,1,1232
ExpectimaxAgent,corner_heuristic,1,1564
ExpectimaxAgent,corner_heuristic,1,1552
ExpectimaxAgent,corner_heuristic,1,828
ExpectimaxAgent,corner_heuristic,1,596
ExpectimaxAgent,corner_heuristic,1,736
ExpectimaxAgent,corner_heuristic,1,636
ExpectimaxAgent,corner_heuristic,1,420
ExpectimaxAgent,corner_heuristic,1,504
ExpectimaxAgent,corner_heuristic,1,1352
ExpectimaxAgent,corner_heuristic,1,1692
ExpectimaxAgent,corner_heuristic,1,868
ExpectimaxAgent,corner_heuristic,1,1428
ExpectimaxAgent,corner_heuristic,1,1696
ExpectimaxAgent,corner_heuristic,1,1220
ExpectimaxAgent,corner_heuristic,1,1604
ExpectimaxAgent,corner_heuristic,1,1584
ExpectimaxAgent,corner_heuristic,1,1428
ExpectimaxAgent,corner_heuristic,1,288
ExpectimaxAgent,corner_heuristic,1,2796
ExpectimaxAgent,corner_heuristic,1,636
ExpectimaxAgent,corner_heuristic,1,2176
ExpectimaxAgent,corner_heuristic,1,280
ExpectimaxAgent,corner_heuristic,1,800
ExpectimaxAgent,corner_heuristic,1,1536
ExpectimaxAgent,corner_heuristic,1,2484
ExpectimaxAgent,corner_heuristic,1,1072
ExpectimaxAgent,corner_heuristic,1,676
ExpectimaxAgent,corner_heuristic,1,992
ExpectimaxAgent,corner_heuristic,1,1228
ExpectimaxAgent,corner_heuristic,1,384
ExpectimaxAgent,corner_heuristic,1,1160
ExpectimaxAgent,corner_heuristic,1,2948
ExpectimaxAgent,corner_heuristic,1,3448
ExpectimaxAgent,corner_heuristic,1,776
ExpectimaxAgent,corner_heuristic,1,1408
ExpectimaxAgent,corner_heuristic,1,1304
ExpectimaxAgent,corner_heuristic,1,1328
ExpectimaxAgent,corner_heuristic,1,1528
ExpectimaxAgent,corner_heuristic,2,2384
ExpectimaxAgent,corner_heuristic,2,1488
ExpectimaxAgent,corner_heuristic,2,2772
ExpectimaxAgent,corner_heuristic,2,844
ExpectimaxAgent,corner_heuristic,2,1428
ExpectimaxAgent,corner_heuristic,2,708
ExpectimaxAgent,corner_heuristic,2,1732
ExpectimaxAgent,corner_heuristic,2,676
ExpectimaxAgent,corner_heuristic,2,2112
ExpectimaxAgent,corner_heuristic,2,636
ExpectimaxAgent,corner_heuristic,2,3188
ExpectimaxAgent,corner_heuristic,2,3316
ExpectimaxAgent,corner_heuristic,2,400
ExpectimaxAgent,corner_heuristic,2,472
ExpectimaxAgent,corner_heuristic,2,1488
ExpectimaxAgent,corner_heuristic,2,1688
ExpectimaxAgent,corner_heuristic,2,4212
ExpectimaxAgent,corner_heuristic,2,1792
ExpectimaxAgent,corner_heuristic,2,724
ExpectimaxAgent,corner_heuristic,2,3192
ExpectimaxAgent,corner_heuristic,2,2288
ExpectimaxAgent,corner_heuristic,2,2620
ExpectimaxAgent,corner_heuristic,2,1756
ExpectimaxAgent,corner_heuristic,2,1484
ExpectimaxAgent,corner_heuristic,2,1976
ExpectimaxAgent,corner_heuristic,2,1560
ExpectimaxAgent,corner_heuristic,2,740
ExpectimaxAgent,corner_heuristic,2,1052
ExpectimaxAgent,corner_heuristic,2,816
ExpectimaxAgent,corner_heuristic,2,320
ExpectimaxAgent,corner_heuristic,2,3484
ExpectimaxAgent,corner_heuristic,2,580
ExpectimaxAgent,corner_heuristic,2,2804
ExpectimaxAgent,corner_heuristic,2,2484
ExpectimaxAgent,corner_heuristic,2,1088
ExpectimaxAgent,corner_heuristic,2,1824
ExpectimaxAgent,corner_heuristic,2,880
ExpectimaxAgent,corner_heuristic,2,780
ExpectimaxAgent,corner_heuristic,2,712
ExpectimaxAgent,corner_heuristic,2,780
ExpectimaxAgent,corner_heuristic,2,416
ExpectimaxAgent,corner_heuristic,2,1344
ExpectimaxAgent,corner_heuristic,2,592
ExpectimaxAgent,corner_heuristic,2,868
ExpectimaxAgent,corner_heuristic,2,656
ExpectimaxAgent,corner_heuristic,2,1336
ExpectimaxAgent,corner_heuristic,2,656
ExpectimaxAgent,corner_heuristic,2,388
ExpectimaxAgent,corner_heuristic,2,552
ExpectimaxAgent,corner_heuristic,2,1176
ExpectimaxAgent,corner_heuristic,2,1956
ExpectimaxAgent,corner_heuristic,2,1624
ExpectimaxAgent,corner_heuristic,2,3016
ExpectimaxAgent,corner_heuristic,2,780
ExpectimaxAgent,corner_heuristic,2,672
ExpectimaxAgent,corner_heuristic,2,484
ExpectimaxAgent,corner_heuristic,2,568
ExpectimaxAgent,corner_heuristic,2,800
ExpectimaxAgent,corner_heuristic,2,424
ExpectimaxAgent,corner_heuristic,2,1756
ExpectimaxAgent,corner_heuristic,2,2416
ExpectimaxAgent,corner_heuristic,2,440
ExpectimaxAgent,corner_heuristic,2,1292
ExpectimaxAgent,corner_heuristic,2,3364
ExpectimaxAgent,corner_heuristic,2,2712
ExpectimaxAgent,corner_heuristic,2,304
ExpectimaxAgent,corner_heuristic,2,1020
ExpectimaxAgent,corner_heuristic,2,724
ExpectimaxAgent,corner_heuristic,2,1344
ExpectimaxAgent,corner_heuristic,2,640
ExpectimaxAgent,corner_heuristic,2,708
ExpectimaxAgent,corner_heuristic,2,528
ExpectimaxAgent,corner_heuristic,2,2988
ExpectimaxAgent,corner_heuristic,2,1868
ExpectimaxAgent,corner_heuristic,2,348
ExpectimaxAgent,corner_heuristic,2,2668
ExpectimaxAgent,corner_heuristic,2,848
ExpectimaxAgent,corner_heuristic,2,580
ExpectimaxAgent,corner_heuristic,2,1100
ExpectimaxAgent,corner_heuristic,2,1584
ExpectimaxAgent,corner_heuristic,2,1176
ExpectimaxAgent,corner_heuristic,2,1908
ExpectimaxAgent,corner_heuristic,2,1332
ExpectimaxAgent,corner_heuristic,2,2652
ExpectimaxAgent,corner_heuristic,2,1920
ExpectimaxAgent,corner_heuristic,2,1384
ExpectimaxAgent,corner_heuristic,2,400
ExpectimaxAgent,corner_heuristic,2,1060
ExpectimaxAgent,corner_heuristic,2,1144
ExpectimaxAgent,corner_heuristic,2,2808
ExpectimaxAgent,corner_heuristic,2,2492
ExpectimaxAgent,corner_heuristic,2,1324
ExpectimaxAgent,corner_heuristic,2,744
ExpectimaxAgent,corner_heuristic,2,1472
ExpectimaxAgent,corner_heuristic,2,2436
ExpectimaxAgent,corner_heuristic,2,568
ExpectimaxAgent,corner_heuristic,2,508
ExpectimaxAgent,corner_heuristic,2,1448
ExpectimaxAgent,corner_heuristic,2,1724
ExpectimaxAgent,corner_heuristic,2,1788
ExpectimaxAgent,corner_heuristic,3,788
ExpectimaxAgent,corner_heuristic,3,520
ExpectimaxAgent,corner_heuristic,3,1460
ExpectimaxAgent,corner_heuristic,3,492
ExpectimaxAgent,corner_heuristic,3,500
ExpectimaxAgent,corner_heuristic,3,352
ExpectimaxAgent,corner_heuristic,3,1804
ExpectimaxAgent,corner_heuristic,3,940
ExpectimaxAgent,corner_heuristic,3,480
ExpectimaxAgent,corner_heuristic,3,1440
ExpectimaxAgent,corner_heuristic,3,932
ExpectimaxAgent,corner_heuristic,3,188
ExpectimaxAgent,corner_heuristic,3,784
ExpectimaxAgent,corner_heuristic,3,764
ExpectimaxAgent,corner_heuristic,3,724
ExpectimaxAgent,corner_heuristic,3,1012
ExpectimaxAgent,corner_heuristic,3,792
ExpectimaxAgent,corner_heuristic,3,1656
ExpectimaxAgent,corner_heuristic,3,1068
ExpectimaxAgent,corner_heuristic,3,1380
ExpectimaxAgent,corner_heuristic,3,984
ExpectimaxAgent,corner_heuristic,3,960
ExpectimaxAgent,corner_heuristic,3,852
ExpectimaxAgent,corner_heuristic,3,524
ExpectimaxAgent,corner_heuristic,3,1136
ExpectimaxAgent,corner_heuristic,3,648
ExpectimaxAgent,corner_heuristic,3,352
ExpectimaxAgent,corner_heuristic,3,304
ExpectimaxAgent,corner_heuristic,3,1572
ExpectimaxAgent,corner_heuristic,3,1560
ExpectimaxAgent,corner_heuristic,3,468
ExpectimaxAgent,corner_heuristic,3,624
ExpectimaxAgent,corner_heuristic,3,804
ExpectimaxAgent,corner_heuristic,3,456
ExpectimaxAgent,corner_heuristic,3,504
ExpectimaxAgent,corner_heuristic,3,1024
ExpectimaxAgent,corner_heuristic,3,724
ExpectimaxAgent,corner_heuristic,3,652
ExpectimaxAgent,corner_heuristic,3,1076
ExpectimaxAgent,corner_heuristic,3,1344
ExpectimaxAgent,corner_heuristic,3,1288
ExpectimaxAgent,corner_heuristic,3,668
ExpectimaxAgent,corner_heuristic,3,176
ExpectimaxAgent,corner_heuristic,3,1404
ExpectimaxAgent,corner_heuristic,3,1760
ExpectimaxAgent,corner_heuristic,3,1468
ExpectimaxAgent,corner_heuristic,3,748
ExpectimaxAgent,corner_heuristic,3,744
ExpectimaxAgent,corner_heuristic,3,808
ExpectimaxAgent,corner_heuristic,3,1484
ExpectimaxAgent,corner_heuristic,3,628
ExpectimaxAgent,corner_heuristic,3,676
ExpectimaxAgent,corner_heuristic,3,772
ExpectimaxAgent,corner_heuristic,3,1532
ExpectimaxAgent,corner_heuristic,3,604
ExpectimaxAgent,corner_heuristic,3,316
ExpectimaxAgent,corner_heuristic,3,456
ExpectimaxAgent,corner_heuristic,3,1444
ExpectimaxAgent,corner_heuristic,3,1064
ExpectimaxAgent,corner_heuristic,3,640
ExpectimaxAgent,corner_heuristic,3,896
ExpectimaxAgent,corner_heuristic,3,700
ExpectimaxAgent,corner_heuristic,3,424
ExpectimaxAgent,corner_heuristic,3,652
ExpectimaxAgent,corner_heuristic,3,552
ExpectimaxAgent,corner_heuristic,3,476
ExpectimaxAgent,corner_heuristic,3,1076
ExpectimaxAgent,corner_heuristic,3,860
ExpectimaxAgent,corner_heuristic,3,1328
ExpectimaxAgent,corner_heuristic,3,500
ExpectimaxAgent,corner_heuristic,3,128
ExpectimaxAgent,corner_heuristic,3,284
ExpectimaxAgent,corner_heuristic,3,476
ExpectimaxAgent,corner_heuristic,3,600
ExpectimaxAgent,corner_heuristic,3,1512
ExpectimaxAgent,corner_heuristic,3,1416
ExpectimaxAgent,corner_heuristic,3,524
ExpectimaxAgent,corner_heuristic,3,1008
ExpectimaxAgent,corner_heuristic,3,876
ExpectimaxAgent,corner_heuristic,3,216
ExpectimaxAgent,corner_heuristic,3,456
ExpectimaxAgent,corner_heuristic,3,668
ExpectimaxAgent,corner_heuristic,3,524
ExpectimaxAgent,corner_heuristic,3,676
ExpectimaxAgent,corner_heuristic,3,1092
ExpectimaxAgent,corner_heuristic,3,1440
ExpectimaxAgent,corner_heuristic,3,716
ExpectimaxAgent,corner_heuristic,3,1432
ExpectimaxAgent,corner_heuristic,3,712
ExpectimaxAgent,corner_heuristic,3,1576
ExpectimaxAgent,corner_heuristic,3,720
ExpectimaxAgent,corner_heuristic,3,920
ExpectimaxAgent,corner_heuristic,3,1136
ExpectimaxAgent,corner_heuristic,3,788
ExpectimaxAgent,corner_heuristic,3,896
ExpectimaxAgent,corner_heuristic,3,724
ExpectimaxAgent,corner_heuristic,3,1120
ExpectimaxAgent,corner_heuristic,3,1752
ExpectimaxAgent,corner_heuristic,3,700
ExpectimaxAgent,corner_heuristic,3,792
ExpectimaxAgent,score_heuristic,1,5552
ExpectimaxAgent,score_heuristic,1,7016
ExpectimaxAgent,score_heuristic,1,4600
ExpectimaxAgent,score_heuristic,1,11888
ExpectimaxAgent,score_heuristic,1,7128
ExpectimaxAgent,score_heuristic,1,5356
ExpectimaxAgent,score_heuristic,1,5412
ExpectimaxAgent,score_heuristic,1,7036
ExpectimaxAgent,score_heuristic,1,7300
ExpectimaxAgent,score_heuristic,1,5292
ExpectimaxAgent,score_heuristic,1,3336
ExpectimaxAgent,score_heuristic,1,11240
ExpectimaxAgent,score_heuristic,1,6856
ExpectimaxAgent,score_heuristic,1,7104
ExpectimaxAgent,score_heuristic,1,11360
ExpectimaxAgent,score_heuristic,1,7736
ExpectimaxAgent,score_heuristic,1,12220
ExpectimaxAgent,score_heuristic,1,7252
ExpectimaxAgent,score_heuristic,1,7004
ExpectimaxAgent,score_heuristic,1,6972
ExpectimaxAgent,score_heuristic,1,3384
ExpectimaxAgent,score_heuristic,1,5412
ExpectimaxAgent,score_heuristic,1,11784
ExpectimaxAgent,score_heuristic,1,14612
ExpectimaxAgent,score_heuristic,1,7056
ExpectimaxAgent,score_heuristic,1,7192
ExpectimaxAgent,score_heuristic,1,6368
ExpectimaxAgent,score_heuristic,1,3080
ExpectimaxAgent,score_heuristic,1,2328
ExpectimaxAgent,score_heuristic,1,7204
ExpectimaxAgent,score_heuristic,1,3132
ExpectimaxAgent,score_heuristic,1,3244
ExpectimaxAgent,score_heuristic,1,7272
ExpectimaxAgent,score_heuristic,1,5412
ExpectimaxAgent,score_heuristic,1,11832
ExpectimaxAgent,score_heuristic,1,6588
ExpectimaxAgent,score_heuristic,1,5080
ExpectimaxAgent,score_heuristic,1,4800
ExpectimaxAgent,score_heuristic,1,3452
ExpectimaxAgent,score_heuristic,1,7052
ExpectimaxAgent,score_heuristic,1,7160
ExpectimaxAgent,score_heuristic,1,15936
ExpectimaxAgent,score_heuristic,1,7120
ExpectimaxAgent,score_heuristic,1,7072
ExpectimaxAgent,score_heuristic,1,6924
ExpectimaxAgent,score_heuristic,1,14368
ExpectimaxAgent,score_heuristic,1,3660
ExpectimaxAgent,score_heuristic,1,15952
ExpectimaxAgent,score_heuristic,1,3380
ExpectimaxAgent,score_heuristic,1,4912
ExpectimaxAgent,score_heuristic,1,4988
ExpectimaxAgent,score_heuristic,1,7088
ExpectimaxAgent,score_heuristic,1,12184
ExpectimaxAgent,score_heuristic,1,12128
ExpectimaxAgent,score_heuristic,1,3072
ExpectimaxAgent,score_heuristic,1,7324
ExpectimaxAgent,score_heuristic,1,5744
ExpectimaxAgent,score_heuristic,1,5448
ExpectimaxAgent,score_heuristic,1,11436
ExpectimaxAgent,score_heuristic,1,11356
ExpectimaxAgent,score_heuristic,1,12324
ExpectimaxAgent,score_heuristic,1,14384
ExpectimaxAgent,score_heuristic,1,12104
ExpectimaxAgent,score_heuristic,1,13592
ExpectimaxAgent,score_heuristic,1,11320
ExpectimaxAgent,score_heuristic,1,7176
ExpectimaxAgent,score_heuristic,1,12148
ExpectimaxAgent,score_heuristic,1,6940
ExpectimaxAgent,score_heuristic,1,7028
ExpectimaxAgent,score_heuristic,1,1452
ExpectimaxAgent,score_heuristic,1,5312
ExpectimaxAgent,score_heuristic,1,6612
ExpectimaxAgent,score_heuristic,1,7080
ExpectimaxAgent,score_heuristic,1,3588
ExpectimaxAgent,score_heuristic,1,7396
ExpectimaxAgent,score_heuristic,1,7136
ExpectimaxAgent,score_heuristic,1,6460
ExpectimaxAgent,score_heuristic,1,8064
ExpectimaxAgent,score_heuristic,1,6724
ExpectimaxAgent,score_heuristic,1,3156
ExpectimaxAgent,score_heuristic,1,7148
ExpectimaxAgent,score_heuristic,1,3380
ExpectimaxAgent,score_heuristic,1,5792
ExpectimaxAgent,score_heuristic,1,7040
ExpectimaxAgent,score_heuristic,1,12088
ExpectimaxAgent,score_heuristic,1,7768
ExpectimaxAgent,score_heuristic,1,12344
ExpectimaxAgent,score_heuristic,1,7032
ExpectimaxAgent,score_heuristic,1,7100
ExpectimaxAgent,score_heuristic,1,6140
ExpectimaxAgent,score_heuristic,1,7888
ExpectimaxAgent,score_heuristic,1,14600
ExpectimaxAgent,score_heuristic,1,7184
ExpectimaxAgent,score_heuristic,1,6060
ExpectimaxAgent,score_heuristic,1,7092
ExpectimaxAgent,score_heuristic,1,6988
ExpectimaxAgent,score_heuristic,1,16024
ExpectimaxAgent,score_heuristic,1,5508
ExpectimaxAgent,score_heuristic,1,3260
ExpectimaxAgent,score_heuristic,1,6652
ExpectimaxAgent,score_heuristic,2,6152
ExpectimaxAgent,score_heuristic,2,14604
ExpectimaxAgent,score_heuristic,2,6648
ExpectimaxAgent,score_heuristic,2,6892
ExpectimaxAgent,score_heuristic,2,7708
ExpectimaxAgent,score_heuristic,2,7084
ExpectimaxAgent,score_heuristic,2,3388
ExpectimaxAgent,score_heuristic,2,7140
ExpectimaxAgent,score_heuristic,2,3136
ExpectimaxAgent,score_heuristic,2,7176
ExpectimaxAgent,score_heuristic,2,7164
ExpectimaxAgent,score_heuristic,2,7344
ExpectimaxAgent,score_heuristic,2,7076
ExpectimaxAgent,score_heuristic,2,10620
ExpectimaxAgent,score_heuristic,2,3080
ExpectimaxAgent,score_heuristic,2,6356
ExpectimaxAgent,score_heuristic,2,5756
ExpectimaxAgent,score_heuristic,2,12048
ExpectimaxAgent,score_heuristic,2,3136
ExpectimaxAgent,score_heuristic,2,5420
ExpectimaxAgent,score_heuristic,2,7152
ExpectimaxAgent,score_heuristic,2,7132
ExpectimaxAgent,score_heuristic,2,11540
ExpectimaxAgent,score_heuristic,2,7452
ExpectimaxAgent,score_heuristic,2,12000
ExpectimaxAgent,score_heuristic,2,7364
ExpectimaxAgent,score_heuristic,2,7224
ExpectimaxAgent,score_heuristic,2,12372
ExpectimaxAgent,score_heuristic,2,12116
ExpectimaxAgent,score_heuristic,2,14432
ExpectimaxAgent,score_heuristic,2,6936
ExpectimaxAgent,score_heuristic,2,3124
ExpectimaxAgent,score_heuristic,2,1660
ExpectimaxAgent,score_heuristic,2,11488
ExpectimaxAgent,score_heuristic,2,5484
ExpectimaxAgent,score_heuristic,2,3436
ExpectimaxAgent,score_heuristic,2,7168
ExpectimaxAgent,score_heuristic,2,6820
ExpectimaxAgent,score_heuristic,2,7104
ExpectimaxAgent,score_heuristic,2,3236
ExpectimaxAgent,score_heuristic,2,7316
ExpectimaxAgent,score_heuristic,2,12560
ExpectimaxAgent,score_heuristic,2,3280
ExpectimaxAgent,score_heuristic,2,14264
ExpectimaxAgent,score_heuristic,2,3144
ExpectimaxAgent,score_heuristic,2,10496
ExpectimaxAgent,score_heuristic,2,10452
ExpectimaxAgent,score_heuristic,2,12092
ExpectimaxAgent,score_heuristic,2,5456
ExpectimaxAgent,score_heuristic,2,5416
ExpectimaxAgent,score_heuristic,2,14388
ExpectimaxAgent,score_heuristic,2,12208
ExpectimaxAgent,score_heuristic,2,10560
ExpectimaxAgent,score_heuristic,2,2884
ExpectimaxAgent,score_heuristic,2,5244
ExpectimaxAgent,score_heuristic,2,7080
ExpectimaxAgent,score_heuristic,2,7128
ExpectimaxAgent,score_heuristic,2,7164
ExpectimaxAgent,score_heuristic,2,7472
ExpectimaxAgent,score_heuristic,2,5568
ExpectimaxAgent,score_heuristic,2,6960
ExpectimaxAgent,score_heuristic,2,3048
ExpectimaxAgent,score_heuristic,2,5332
ExpectimaxAgent,score_heuristic,2,11796
ExpectimaxAgent,score_heuristic,2,7468
ExpectimaxAgent,score_heuristic,2,5356
ExpectimaxAgent,score_heuristic,2,3100
ExpectimaxAgent,score_heuristic,2,5572
ExpectimaxAgent,score_heuristic,2,6400
ExpectimaxAgent,score_heuristic,2,7068
ExpectimaxAgent,score_heuristic,2,7164
ExpectimaxAgent,score_heuristic,2,7136
ExpectimaxAgent,score_heuristic,2,7484
ExpectimaxAgent,score_heuristic,2,2896
ExpectimaxAgent,score_heuristic,2,6584
ExpectimaxAgent,score_heuristic,2,1600
ExpectimaxAgent,score_heuristic,2,5120
ExpectimaxAgent,score_heuristic,2,6276
ExpectimaxAgent,score_heuristic,2,5520
ExpectimaxAgent,score_heuristic,2,11416
ExpectimaxAgent,score_heuristic,2,7200
ExpectimaxAgent,score_heuristic,2,5540
ExpectimaxAgent,score_heuristic,2,11908
ExpectimaxAgent,score_heuristic,2,5480
ExpectimaxAgent,score_heuristic,2,5420
ExpectimaxAgent,score_heuristic,2,7176
ExpectimaxAgent,score_heuristic,2,6188
ExpectimaxAgent,score_heuristic,2,7332
ExpectimaxAgent,score_heuristic,2,6168
ExpectimaxAgent,score_heuristic,2,6872
ExpectimaxAgent,score_heuristic,2,5508
ExpectimaxAgent,score_heuristic,2,6836
ExpectimaxAgent,score_heuristic,2,12064
ExpectimaxAgent,score_heuristic,2,7084
ExpectimaxAgent,score_heuristic,2,7084
ExpectimaxAgent,score_heuristic,2,12236
ExpectimaxAgent,score_heuristic,2,5544
ExpectimaxAgent,score_heuristic,2,5448
ExpectimaxAgent,score_heuristic,2,6340
ExpectimaxAgent,score_heuristic,2,5592
ExpectimaxAgent,score_heuristic,3,13692
ExpectimaxAgent,score_heuristic,3,6992
ExpectimaxAgent,score_heuristic,3,7080
ExpectimaxAgent,score_heuristic,3,7164
ExpectimaxAgent,score_heuristic,3,7152
ExpectimaxAgent,score_heuristic,3,7356
ExpectimaxAgent,score_heuristic,3,12536
ExpectimaxAgent,score_heuristic,3,6880
ExpectimaxAgent,score_heuristic,3,12084
ExpectimaxAgent,score_heuristic,3,7236
ExpectimaxAgent,score_heuristic,3,7360
ExpectimaxAgent,score_heuristic,3,10456
ExpectimaxAgent,score_heuristic,3,12076
ExpectimaxAgent,score_heuristic,3,6024
ExpectimaxAgent,score_heuristic,3,3144
ExpectimaxAgent,score_heuristic,3,6476
ExpectimaxAgent,score_heuristic,3,5492
ExpectimaxAgent,score_heuristic,3,11916
ExpectimaxAgent,score_heuristic,3,16036
ExpectimaxAgent,score_heuristic,3,11752
ExpectimaxAgent,score_heuristic,3,7160
ExpectimaxAgent,score_heuristic,3,8664
ExpectimaxAgent,score_heuristic,3,6444
ExpectimaxAgent,score_heuristic,3,14448
ExpectimaxAgent,score_heuristic,3,5688
ExpectimaxAgent,score_heuristic,3,13980
ExpectimaxAgent,score_heuristic,3,16128
ExpectimaxAgent,score_heuristic,3,15144
ExpectimaxAgent,score_heuristic,3,6888
ExpectimaxAgent,score_heuristic,3,5404
ExpectimaxAgent,score_heuristic,3,14040
ExpectimaxAgent,score_heuristic,3,14648
ExpectimaxAgent,score_heuristic,3,12184
ExpectimaxAgent,score_heuristic,3,10532
ExpectimaxAgent,score_heuristic,3,3076
ExpectimaxAgent,score_heuristic,3,3068
ExpectimaxAgent,score_heuristic,3,5444
ExpectimaxAgent,score_heuristic,3,3056
ExpectimaxAgent,score_heuristic,3,7040
ExpectimaxAgent,score_heuristic,3,6744
ExpectimaxAgent,score_heuristic,3,7524
ExpectimaxAgent,score_heuristic,3,3168
ExpectimaxAgent,score_heuristic,3,6984
ExpectimaxAgent,score_heuristic,3,10332
ExpectimaxAgent,score_heuristic,3,14308
ExpectimaxAgent,score_heuristic,3,6268
ExpectimaxAgent,score_heuristic,3,7112
ExpectimaxAgent,score_heuristic,3,6816
ExpectimaxAgent,score_heuristic,3,7156
ExpectimaxAgent,score_heuristic,3,5548
ExpectimaxAgent,score_heuristic,3,7032
ExpectimaxAgent,score_heuristic,3,15408
ExpectimaxAgent,score_heuristic,3,3076
ExpectimaxAgent,score_heuristic,3,10384
ExpectimaxAgent,score_heuristic,3,14408
ExpectimaxAgent,score_heuristic,3,14368
ExpectimaxAgent,score_heuristic,3,7156
ExpectimaxAgent,score_heuristic,3,6420
ExpectimaxAgent,score_heuristic,3,15476
ExpectimaxAgent,score_heuristic,3,2360
ExpectimaxAgent,score_heuristic,3,3108
ExpectimaxAgent,score_heuristic,3,12076
ExpectimaxAgent,score_heuristic,3,6920
ExpectimaxAgent,score_heuristic,3,12120
ExpectimaxAgent,score_heuristic,3,6996
ExpectimaxAgent,score_heuristic,3,14368
ExpectimaxAgent,score_heuristic,3,6448
ExpectimaxAgent,score_heuristic,3,15248
ExpectimaxAgent,score_heuristic,3,2960
ExpectimaxAgent,score_heuristic,3,6872
ExpectimaxAgent,score_heuristic,3,11812
ExpectimaxAgent,score_heuristic,3,12156
ExpectimaxAgent,score_heuristic,3,7044
ExpectimaxAgent,score_heuristic,3,6912
ExpectimaxAgent,score_heuristic,3,7192
ExpectimaxAgent,score_heuristic,3,7036
ExpectimaxAgent,score_heuristic,3,16120
ExpectimaxAgent,score_heuristic,3,11768
ExpectimaxAgent,score_heuristic,3,10292
ExpectimaxAgent,score_heuristic,3,6472
ExpectimaxAgent,score_heuristic,3,5316
ExpectimaxAgent,score_heuristic,3,12116
ExpectimaxAgent,score_heuristic,3,7168
ExpectimaxAgent,score_heuristic,3,6888
ExpectimaxAgent,score_heuristic,3,7480
ExpectimaxAgent,score_heuristic,3,7064
ExpectimaxAgent,score_heuristic,3,15864
ExpectimaxAgent,score_heuristic,3,12332
ExpectimaxAgent,score_heuristic,3,7144
ExpectimaxAgent,score_heuristic,3,6892
ExpectimaxAgent,score_heuristic,3,7084
ExpectimaxAgent,score_heuristic,3,6984
ExpectimaxAgent,score_heuristic,3,12188
ExpectimaxAgent,score_heuristic,3,6304
ExpectimaxAgent,score_heuristic,3,3116
ExpectimaxAgent,score_heuristic,3,7156
ExpectimaxAgent,score_heuristic,3,7140
ExpectimaxAgent,score_heuristic,3,6948
ExpectimaxAgent,score_heuristic,3,7592
ExpectimaxAgent,score_heuristic,3,13708
ExpectimaxAgent,empty_heuristic,1,6880
ExpectimaxAgent,empty_heuristic,1,7088
ExpectimaxAgent,empty_heuristic,1,7092
ExpectimaxAgent,empty_heuristic,1,12144
ExpectimaxAgent,empty_heuristic,1,7272
ExpectimaxAgent,empty_heuristic,1,6368
ExpectimaxAgent,empty_heuristic,1,3072
ExpectimaxAgent,empty_heuristic,1,5432
ExpectimaxAgent,empty_heuristic,1,5592
ExpectimaxAgent,empty_heuristic,1,3648
ExpectimaxAgent,empty_heuristic,1,5432
ExpectimaxAgent,empty_heuristic,1,6500
ExpectimaxAgent,empty_heuristic,1,12724
ExpectimaxAgent,empty_heuristic,1,3156
ExpectimaxAgent,empty_heuristic,1,3256
ExpectimaxAgent,empty_heuristic,1,7280
ExpectimaxAgent,empty_heuristic,1,3680
ExpectimaxAgent,empty_heuristic,1,12016
ExpectimaxAgent,empty_heuristic,1,2612
ExpectimaxAgent,empty_heuristic,1,2596
ExpectimaxAgent,empty_heuristic,1,5460
ExpectimaxAgent,empty_heuristic,1,5756
ExpectimaxAgent,empty_heuristic,1,3356
ExpectimaxAgent,empty_heuristic,1,3128
ExpectimaxAgent,empty_heuristic,1,3372
ExpectimaxAgent,empty_heuristic,1,7212
ExpectimaxAgent,empty_heuristic,1,7116
ExpectimaxAgent,empty_heuristic,1,6616
ExpectimaxAgent,empty_heuristic,1,11872
ExpectimaxAgent,empty_heuristic,1,6892
ExpectimaxAgent,empty_heuristic,1,7232
ExpectimaxAgent,empty_heuristic,1,3152
ExpectimaxAgent,empty_heuristic,1,6792
ExpectimaxAgent,empty_heuristic,1,16036
ExpectimaxAgent,empty_heuristic,1,5596
